,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,percent_difference_flux_percentile,percent_beyond_1_std,skew,std,stetson_j,stetson_k,weighted_average,median_absolute_deviation,period_fast,KIC,morph,period,BP-RP,Gmag,RUWE,Class
200,0.668849378824234,0.20328316957982998,0.3626528028238837,0.5206555242856769,0.6761990463982662,0.8487787363980068,0.3947715595989004,0.371163467661239,-0.42271469465801054,0.13140317705697496,0.27557428854361954,1.053621158669492,0.9673722887152703,0.09689807891845703,0.17656527351242432,3935319,0.76,0.3531307,1.129054,15.922608,0.973,ev
201,0.8031623288989067,0.22864657966533003,0.4152012331179841,0.6117946897794828,0.8014104554397421,0.942798226268491,0.4459040148503874,0.47210444848240124,-0.4269693804778837,0.1556223368025609,0.6410652315814115,1.0658533176974154,0.941293316367072,0.12426209449768066,0.1845767664044187,3936357,0.77,0.3691536,0.756174,12.224422,1.001,ev
202,0.056947261095047,0.13166426399774286,0.24316670570163743,0.370410980984568,0.5264043664358126,0.7606459831801925,0.002189418960728406,0.017130322436725628,-10.995986181698907,0.006736734291408346,-0.9970624713215827,0.27130705239619707,0.9993749779650563,0.0004367828369140625,2.3865019588089464,3938073,0.06,31.0243119,0.817308,12.465262,5.119,np
203,0.08547365665435791,0.25972984206536837,0.4319119940696699,0.5621632097720505,0.6673032696117529,0.7789455211312228,0.04892985037591692,0.19723588662450223,-2.099708380366461,0.022109638978890758,-0.9649612082026505,0.91959584145749,0.9988323562573086,0.01470726728439331,14.84748720118629,3953106,0.2,13.17437,1.030312,14.081863,0.917,sp
204,0.24160584807395935,0.22301170088665795,0.3933143772854039,0.5610991938023759,0.7046406126438727,0.8468839153343674,0.07655299847300813,0.4037079598559718,-0.4669919388311814,0.02683395729597123,-0.9624239316874995,1.0814442200696464,0.9934227082835482,0.020830273628234863,0.2460084289368526,3953981,0.75,0.4920172,1.154103,12.702269,1.948,ev
205,0.20851919054985046,0.08848629526548535,0.16927064440037132,0.2813878503912418,0.4271120673243517,0.5988104506541555,0.20138785368032439,0.2537294425847766,-0.9564200800197977,0.05891240769278278,-0.733996949920135,0.9017995415787494,0.9945355129456083,0.030782073736190796,0.5939678246232017,3954227,0.56,0.594276,1.434019,16.096514,1.703,sp
206,0.5586803033947945,0.023970210737928967,0.051924511378563354,0.11961271808207606,0.20824891583194932,0.4840725909397995,0.7434549090815237,0.09564883331656407,-2.483513454968575,0.18366439584116867,-0.08437298403826587,0.6443555217112785,0.8875927103977231,0.023113608360290527,0.45923960223437954,3954798,0.58,0.91848,0.850178,13.673006,1.164,ev
207,0.1285066306591034,0.14584897467187005,0.3030388991848349,0.4797565820376213,0.6579478983442005,0.8471366674599923,0.16489735623429425,0.3658162874434996,-0.43185141686148937,0.05510178065446686,-0.7770349312520852,1.0444048974999125,0.9845653710514619,0.03663349151611328,33.25332980383121,3955867,0.4,33.6599615,1.350018,13.603344,1.236,sp
208,0.8425477892160416,0.21427504152231588,0.3853376616440802,0.5625765853442485,0.7257322432014048,0.845049004251818,0.36977193817156634,0.4351348848694364,-0.469391367167864,0.12427519223267444,0.22153534569073519,1.0654623535979728,0.9601961339274276,0.09641027450561523,0.1651400054663522,3956545,0.75,0.3302801,0.94464,13.90483,1.014,ev
210,0.12364637851715088,0.13920371180323504,0.25331286505273626,0.37785838383819315,0.5151208786940862,0.7041988852109738,0.03632792733845679,0.03948138672679574,-4.80572300468799,0.028533964812648326,-0.9366369354402124,0.5672192705868885,0.9950262438322341,0.007447481155395508,1.5062349870027778,3964545,0.28,3.0124754,0.927938,14.74602,0.978,sp
211,0.09181749820709229,0.1500652689852567,0.2762104386395219,0.4150223737769864,0.5698011176364275,0.7804347171232606,0.0724209207293666,0.3229828048709883,0.12079305225331749,0.023762829424045714,-0.9704460525129555,1.0032515401248452,0.9993128328576455,0.016224145889282227,0.9986553472190004,3965242,0.53,0.9967236,1.07447,14.083954,1.018,sp
212,0.00465121865272522,0.1433352521493595,0.2809363923319411,0.4834104990653107,0.6929770582244557,0.8743416834201317,0.0019353340752519793,0.3401101633324408,-0.5552484394996537,0.0006811442701883206,-0.9999768009126069,1.0361350489561991,0.9998199931224206,0.0004143714904785156,1.3519627022525944,3966491,0.79,1.3519722,0.331998,13.268086,1.005,ev
213,0.041772156953811646,0.14736555934461312,0.26309660409597085,0.39312893731262777,0.5511049218243762,0.7644523739844593,0.00202693051274799,0.1832603199722099,13.408474344917197,0.0008747569194435795,-0.9999607167389977,0.7919907225150138,0.9999906597663887,0.0004330277442932129,2.9297709710700315,3966912,0.02,55.6636799,1.064578,15.572862,0.954,np
214,0.41230177879333496,0.20672103688386637,0.355293189431939,0.4860439049141585,0.630567122537233,0.8650456820356134,0.11826746068153544,0.3651118358839763,-0.46131213555233336,0.039946425068949354,-0.9094366380058965,1.055543329797686,0.9933557324150529,0.030730903148651123,0.20528412611517097,3969362,0.8,0.4105683,0.658653,14.205241,1.016,ev
215,0.09926211833953857,0.06600170207871249,0.12168004343620768,0.19109879359705367,0.29585369035348996,0.5633889764810841,0.007368706498379953,0.012177470714244359,-14.304818210740056,0.009795703684052885,-0.9917388533426852,0.2639581947790496,0.9997484063699874,0.0007554292678833008,7.352514554355877,3970117,0.03,110.2951221,1.035864,15.298011,1.0,np
216,0.02459445595741272,0.13495560082130306,0.2361540542418618,0.3534572505155291,0.5030784783819486,0.7555155488832012,0.011599868440026237,0.22369106663836194,-1.7147878275669772,0.0043670016592772115,-0.9990425018227292,0.8836601424150857,0.9993610140917194,0.0022083520889282227,6.0405305999402295,3970233,0.25,8.2549143,1.053151,14.128225,1.549,sp
217,0.010572493076324463,0.13561783759176765,0.24832658125840537,0.3719333353352594,0.5207524643264526,0.7292258552962698,0.0007294468217455496,0.053476658239573885,-5.672665502084886,0.0005249781429726486,-0.9999862125099158,0.5695766717938904,0.9999496850024628,0.00014722347259521484,2.472980577547128,3971315,0.12,9.8922771,0.77067,13.603181,1.045,np
219,0.05429279804229736,0.14585146933708493,0.2615130632135979,0.3906088416986945,0.5437008191724224,0.7529012019507086,0.01805438597797902,0.151913613452075,-3.2895592735472223,0.008393966311712645,-0.9963132792308382,0.7813477740861742,0.9991775719771834,0.0038280487060546875,4.262930591207465,3973504,0.18,4.3187277,0.977324,15.688549,1.043,sp
220,0.011219799518585205,0.1356558884763698,0.24685451115026816,0.3726551323374873,0.5230788830767973,0.7412154474550047,0.0014235207336968593,0.2531794584788776,2.5116621313618928,0.0005137578497353527,-0.9999867949758658,0.8974161417912887,0.9999810214572928,0.0002880692481994629,0.3474867523199562,3973549,0.37,1.389955,0.844698,14.311845,0.928,np
221,0.18515396118164062,0.11896247526800674,0.2269376048151233,0.35047012654551923,0.5010786391665897,0.7301199884174718,0.07413511703667464,0.20119457348787678,-1.6293418080506723,0.031025954839524156,-0.9336752094350197,0.811088507473937,0.9973556667361567,0.014003276824951172,2.869101471294712,4035675,0.18,2.8736622,0.90355,12.680238,0.93,sp
222,0.504657119512558,0.31391014665673905,0.5436698151796527,0.7281816673318257,0.8443456412421938,0.9259656849411809,0.23830767848767764,0.5075854082223509,-0.1462567684383054,0.09140965522240498,-0.17167779784633716,1.1284755615744082,0.9835429229870014,0.08715802431106567,0.14989931935337453,4036687,0.89,0.2997993,0.806683,15.251047,1.037,ev
223,0.15696680545806885,0.061542187992609,0.11580928055524425,0.18167155936125243,0.34237163881648897,0.7452401635401675,0.15851133408939677,0.2011604774535809,-1.6873130881030902,0.04746356185523017,-0.8028814369326722,0.8538938122712637,0.9846618959282581,0.014644205570220947,0.31771964657823987,4037163,0.59,0.635444,1.484076,17.445564,0.923,sp
