tic__tess_id,tic__ra,tic__dec,tic__Tmag,bjd0,period,morph_coeff,
0307490686, 126.111684, -70.654787, 9.76, 1355.615583, 1.9587305, 0.456,
0231860752, 28.867888, -63.077084, 8.58, 1327.812423, 1.9597412, 0.513,
0165148663, 91.575555, -44.037643, 11.72, 1439.087524, 1.9614239, 0.590,
0417436387, 323.480923, 50.751101, 9.19, 1738.979989, 1.9623359, 0.575,
0365366508, 273.106782, -62.556072, 10.70, 1654.384410, 1.9645947, 0.565,
0121457732, 287.974388, 38.842409, 11.85, 1684.601438, 1.9666235, 0.671,
0230069712, 243.253921, 70.096048, 8.06, 1766.641598, 1.9674069, 0.485,
0219328784, 333.501085, -54.117089, 10.75, 1327.668976, 1.9681031, 0.604,
0144336221, 356.196776, -45.247143, 8.91, 1355.989758, 1.9711675, 0.832,
0220315592, 100.138307, 10.376233, 12.17, 1469.770428, 1.9711998, 0.426,
0078234838, 148.794251, -1.212162, 11.96, 1517.754788, 1.9743377, 0.306,
0436873913, 42.521035, 25.786902, 11.48, 1790.830436, 1.9779044, 0.297,
0372758722, 173.663443, 82.632880, 9.75, 1817.367800, 1.9780973, 0.418,
0110981024, 291.691385, 25.141208, 10.85, 1684.253007, 1.9793094, 0.623,
0055369219, 77.508485, -61.599716, 9.26, 1387.796218, 1.9795959, 0.471,
0420116962, 332.170075, 45.742251, 5.41, 1740.337934, 1.9831998, 0.600,
0158635832, 288.087479, 43.876129, 11.00, 1684.937329, 1.9855808, 0.323,
0273792220, 30.550390, -62.592040, 7.46, 1326.709530, 1.9879087, 0.441,
0080659292, 122.048574, -44.348197, 10.32, 1491.799833, 1.9925092, 0.547,
0031796120, 50.742532, -70.788670, 10.01, 1326.906755, 1.9941899, 0.517,
0452734608, 195.472628, -19.774655, 7.72, 1571.206071, 1.9944549, 0.565,
0063006634, 291.870453, 42.328649, 11.71, 1684.985985, 1.9948817, 0.644,
0349483495, 110.921276, -61.144371, 11.73, 1598.711208, 1.9978092, 0.449,
0157273362, 198.621526, 59.619624, 7.93, 1872.124224, 1.9999011, 0.344,
0445836238, 187.548635, 63.889033, 8.49, 1711.590768, 2.0007797, 0.534,
0219780464, 264.054680, 61.232438, 11.65, 1957.511238, 2.0008691, 0.307,
0039074957, 139.711033, 36.802576, 3.91, 1869.834801, 2.0033852, 0.501,
0383676981, 279.174549, 63.737127, 11.55, 1931.852632, 2.0037757, 0.754,
0026543048, 291.953973, 50.736983, 8.09, 1683.516189, 2.0051206, 1.073,
0185805011, 130.699235, -31.036709, 13.32, 1519.402044, 2.0052089, 0.458,
0115244268, 317.642815, -40.523895, 10.91, 1326.530455, 2.0089279, 0.383,
0175405906, 349.856553, -40.290670, 11.40, 1356.100136, 2.0129490, 0.573,
0222173967, 250.187643, -55.426806, 14.01, 1631.956996, 2.0136410, 0.384,
0231822771, 86.454888, -48.039269, 10.97, 1438.438887, 2.0147971, 0.461,
0033419790, 87.402720, -21.239669, 9.49, 1468.611705, 2.0162719, 0.546,
0129116176, 220.395833, -47.007996, 9.24, 1600.037920, 2.0173220, 0.429,
0367691816, 343.937241, 56.476845, 9.96, 1739.132806, 2.0201928, 0.682,
0239262664, 299.928792, 42.919454, 13.22, 1683.606962, 2.0214744, 0.368,
0081038220, 123.491451, 57.265951, 10.28, 1844.403947, 2.0224598, 0.532,
0406421379, 308.292822, 24.865379, 11.37, 1713.370264, 2.0250078, 0.524,
0067267845, 240.959581, -29.975936, 10.09, 1629.706731, 2.0253143, 0.586,
0277069829, 279.512153, -81.307339, 10.06, 1627.417864, 2.0260091, 0.724,
0017299918, 160.333151, 38.258830, 10.98, 1871.189368, 2.0280582, 0.337,
0058018570, 5.593171, 33.352706, 9.99, 1765.982070, 2.0288129, 0.436,
0220430912, 73.117684, -55.697057, 7.91, 1354.842172, 2.0326671, 0.561,
0406336313, 197.834808, -56.614018, 9.60, 1598.872212, 2.0330210, 0.411,
0236714379, 239.201612, 65.889008, 10.79, 1683.750824, 2.0359839, 0.334,
0314826949, 52.292064, -73.529973, 11.59, 2089.155560, 2.0377413, 0.441,
0452575636, 142.665248, -77.600972, 8.60, 1569.013432, 2.0422585, 0.425,
0262412046, 69.276486, 1.691988, 10.56, 1438.396723, 2.0433617, 0.563,
0273594336, 297.929585, 47.390604, 9.72, 1684.105143, 2.0436414, 0.855,
0348762908, 46.915137, -78.941014, 9.66, 1327.640363, 2.0442294, 0.468,
0097467902, 23.576529, -27.363126, 7.63, 1388.338559, 2.0450862, 0.568,
0273874851, 298.371277, 47.813849, 11.40, 1683.480851, 2.0451585, 0.555,
0242323067, 212.649646, -45.009035, 8.65, 1601.888780, 2.0454899, 0.587,
0399421408, 163.938107, -68.226541, 13.85, 1573.464341, 2.0455544, 0.429,
0418527327, 206.267154, -78.925961, 10.11, 1597.789127, 2.0457806, 0.825,
0408651399, 70.097313, 31.450373, 11.22, 1817.478478, 2.0480890, 0.272,
0408651394, 70.095782, 31.446158, 11.64, 1817.478289, 2.0481308, 0.281,
0063280198, 337.176324, -33.770701, 7.34, 1326.101131, 2.0482546, 0.876,
0276315375, 282.770468, -34.909417, 10.44, 1656.066363, 2.0486948, 0.496,
0393819751, 187.752335, 24.567168, 5.42, 1901.367616, 2.0517787, 0.803,
0423275733, 140.506391, -23.946167, 12.34, 1518.974218, 2.0521769, 0.385,
0179440289, 80.011421, -66.615689, 10.50, 1494.740144, 2.0522958, 0.278,
0033665328, 30.108820, -29.778187, 9.26, 1387.076208, 2.0539339, 0.442,
0241532550, 206.557010, -51.037794, 11.98, 1598.364622, 2.0572216, 0.284,
0117234769, 319.655160, 34.508551, 8.06, 1712.502028, 2.0575137, 0.533,
0434625997, 345.523415, 62.512076, 7.78, 1765.291276, 2.0583075, 0.628,
0364964726, 298.221336, 59.528487, 11.01, 1955.891330, 2.0604317, 0.441,
0085711393, 298.268581, 34.849298, 11.95, 1684.303702, 2.0629492, 0.483,
0157968186, 218.803247, 24.639262, 8.91, 1931.386311, 2.0688135, 0.495,
0035744583, 39.854735, -5.213705, 10.84, 1410.999770, 2.0689326, 0.548,
0600037491, 14.739162, 27.774985, 17.23, 1765.518891, 2.0714015, 0.567,
0004742129, 39.786466, -10.462898, 11.21, 1410.979939, 2.0720163, 0.375,
0147026702, 161.654759, -43.192674, 6.12, 1544.486644, 2.0728219, 0.456,
0287328866, 109.764649, -58.845063, 12.40, 1598.809076, 2.0767992, 0.400,
0399664959, 72.455347, 6.159037, 12.44, 1438.587098, 2.0775300, 0.526,
0414579577, 337.013017, 58.527268, 12.77, 1740.159347, 2.0794196, 0.471,
0396713719, 46.621614, 75.996118, 8.72, 1792.123355, 2.0818251, 0.437,
0424508303, 276.941209, 24.697509, 7.04, 2011.206394, 2.0833359, 0.527,
0332488398, 350.565176, -29.706447, 9.21, 1357.114327, 2.0835732, 0.338,
0140691463, 73.701221, -76.680525, 12.02, 1620.467560, 2.0845385, 0.300,
0038699825, 66.397545, -60.756915, 8.30, 1410.972435, 2.0846441, 0.592,
0389726435, 329.657326, -45.743401, 7.54, 1325.716436, 2.0861822, 0.630,
0345710962, 326.915180, 45.125942, 11.24, 1712.559045, 2.0865938, 0.492,
0373128383, 0.849882, 73.174497, 7.27, 1793.451682, 2.0868325, 0.542,
0319936861, 174.550692, -63.390776, 8.39, 1570.629419, 2.0906760, 0.578,
0438790187, 201.774795, -48.938364, 9.69, 1599.965975, 2.0919391, 0.361,
0160228595, 181.712582, 77.315814, 10.31, 1684.873565, 2.0922296, 0.459,
0062761513, 149.136971, -5.874236, 11.37, 1518.851868, 2.0943241, 0.494,
0438790188, 201.777237, -48.938281, 12.27, 1599.579349, 2.0947894, 0.370,
0156758188, 103.252701, -36.680413, 8.77, 1470.275103, 2.0973245, 0.530,
0441732151, 257.876722, 72.135506, 10.17, 1712.086577, 2.0998863, 0.460,
0122303843, 290.246513, 38.789942, 7.96, 1545.031785, 2.1001474, 0.949,
0355703913, 0.774460, -62.469338, 13.18, 1328.089735, 2.1061527, 0.244,
0307734817, 171.597126, 28.056549, 11.67, 1900.909069, 2.1080173, 0.339,
0303682287, 75.762962, 14.765699, 8.48, 1440.500340, 2.1084547, 0.764,
0398221405, 139.891042, -29.435770, 14.37, 1518.889444, 2.1089351, 0.329,
0348517784, 35.304013, 54.510078, 6.43, 1792.184271, 2.1108714, 0.485,
0369362290, 53.629442, -39.412054, 9.54, 1412.533445, 2.1123879, 0.559,
0002595273, 80.134695, 33.526112, 11.32, 1817.123506, 2.1129222, 0.421,
0388244501, 126.385815, -84.363485, 8.56, 1600.100130, 2.1187553, 0.959,
0414807623, 13.190706, 14.023554, 12.29, 1766.812833, 2.1191162, 0.448,
0271225404, 211.107424, -31.310860, 14.87, 1601.382967, 2.1194569, 0.345,
0048084398, 281.873246, 49.432023, 6.84, 1685.588840, 2.1218069, 0.554,
0266996791, 349.926514, -55.611524, 10.49, 1325.575081, 2.1238668, 0.546,
0303909865, 22.799963, -75.947299, 9.19, 1327.340078, 2.1266729, 0.425,
0353863850, 331.053596, 59.867161, 6.91, 1739.125186, 2.1291808, 0.786,
0161840630, 241.612702, 57.593702, 8.01, 1712.174850, 2.1303265, 0.595,
0042705187, 286.884945, 30.254493, 6.99, 1684.249031, 2.1303275, 0.620,
0024522770, 80.247815, -6.704609, 11.46, 1439.981679, 2.1313403, 0.596,
0098974882, 117.524639, 42.437201, 9.77, 1843.018701, 2.1317486, 0.460,
0137501278, 132.973053, 82.773387, 9.04, 1817.119051, 2.1353895, 0.249,
0050191648, 40.053569, 61.733044, 9.73, 1791.500620, 2.1399867, 0.381,
0376891085, 341.259913, 68.131960, 9.79, 1766.070359, 2.1417938, 0.584,
0376891083, 341.260890, 68.132908, 8.67, 1766.070405, 2.1417938, 0.585,
0272539879, 356.403122, 59.905996, 9.39, 1764.699419, 2.1420485, 0.676,
0177631209, 236.094475, -41.819088, 6.17, 1630.633643, 2.1442081, 0.360,
0298544913, 267.465262, 23.468685, 9.28, 2011.044880, 2.1447041, 0.460,
0241013310, 20.053396, 48.611492, 9.79, 1765.792392, 2.1448943, 0.524,
0144167463, 176.974420, -9.063790, 9.66, 1544.874663, 2.1466378, 0.899,
0062702862, 80.302865, 29.569888, 5.65, 1816.876398, 2.1513033, 0.908,
0071298511, 154.390714, -32.469309, 10.40, 1546.450913, 2.1525597, 0.552,
0219187649, 171.206071, -18.617318, 13.46, 1545.746504, 2.1540775, 0.300,
0348555861, 254.339317, -53.724404, 14.32, 1626.433503, 2.1609242, 0.318,
0365962806, 3.694082, 30.279533, 9.01, 1765.316692, 2.1613279, 0.338,
0044222598, 345.464400, 34.612538, 6.33, 1738.639815, 2.1618647, 0.768,
0268387175, 299.040561, 46.661149, 10.84, 1684.268088, 2.1639195, 0.621,
0347752831, 198.539274, -16.558724, 7.64, 1572.058929, 2.1646630, 0.260,
0153709888, 65.566540, -42.075655, 11.47, 1412.635901, 2.1663476, 0.391,
0058229181, 64.533261, 28.434247, 14.04, 1817.359347, 2.1672832, 0.507,
0328860378, 184.798419, 29.200373, 9.72, 1901.076222, 2.1677420, 0.521,
0184679932, 32.293997, 40.402005, 9.25, 1791.423709, 2.1725511, 0.476,
0280321964, 41.574403, 70.718864, 10.82, 1792.732946, 2.1733723, 0.339,
0083833793, 217.465019, -24.724272, 10.51, 1601.474772, 2.1734806, 0.583,
0327996089, 1.516586, -29.628315, 11.93, 1354.615872, 2.1739308, 0.378,
0327259175, 24.321384, 46.948757, 7.81, 1791.610701, 2.1740913, 0.412,
0193271278, 158.578769, -29.815384, 10.34, 1544.603962, 2.1742728, 0.506,
0224303753, 188.358030, 52.454643, 13.52, 1711.780779, 2.1772311, 0.880,
0158660631, 288.020261, 46.324130, 8.80, 1685.311822, 2.1781296, 0.434,
0073386477, 154.551001, -36.805166, 9.47, 1545.206093, 2.1803939, 0.549,
0318067171, 108.499559, 47.987396, 11.51, 1844.534498, 2.1805537, 0.325,
0449351034, 191.309004, -44.485483, 17.56, 1570.936319, 2.1862334, 0.324,
0048880872, 100.764319, -23.102478, 13.70, 1469.644145, 2.1874975, 0.463,
0149629043, 87.496854, -63.060165, 12.55, 1545.760118, 2.1881105, 0.455,
0120684604, 285.886351, 39.683436, 10.62, 1686.554649, 2.1890820, 0.479,
0166874908, 59.659722, -31.277296, 10.17, 1411.566346, 2.1893105, 0.571,
0180416826, 11.544562, -76.551455, 9.30, 1653.640997, 2.1895269, 0.270,
0317191077, 87.148998, -13.053078, 9.21, 1469.538059, 2.1917865, 0.565,
0278866211, 100.807894, -55.244554, 10.26, 1600.493245, 2.1940517, 0.238,
0106403786, 159.528285, -39.629450, 9.99, 1544.545212, 2.1954573, 0.497,
0215403644, 43.102479, -41.150748, 8.37, 1385.770637, 2.1963465, 0.558,
0167086201, 95.794799, -67.423420, 8.86, 1355.678869, 2.1964144, 0.824,
0101302325, 49.136692, 30.028973, 9.76, 1792.249539, 2.1980121, 0.564,
0233720276, 276.357739, 62.940388, 8.49, 1710.718303, 2.1983907, 0.473,
0255513991, 240.493179, -46.903877, 7.98, 1628.826633, 2.1983926, 0.719,
0177723489, 107.451110, -11.074243, 15.02, 1492.845735, 2.1989146, 0.398,
0139256217, 347.190309, -46.110200, 11.00, 1325.349381, 2.1992267, 0.554,
0347448707, 133.344240, -14.666003, 10.02, 1517.815217, 2.1996271, 0.871,
0413738130, 336.638659, 57.360997, 12.64, 1766.798608, 2.2008699, 0.517,
0255565860, 96.356677, -51.991083, 12.79, 1438.313693, 2.2059179, 0.440,
0409900613, 144.892529, -17.598582, 13.17, 1517.191856, 2.2063796, 0.183,
0197757000, 337.208024, 53.771078, 10.42, 1739.087820, 2.2065214, 0.541,
0397361078, 175.332465, -43.095664, 5.55, 1572.046783, 2.2077215, 0.759,
0388843945, 173.541460, 11.023849, 6.44, 1900.321607, 2.2095820, 0.368,
0206556127, 333.659839, -21.698134, 8.82, 1326.418285, 2.2110155, 0.363,
0131625230, 147.839470, -52.888385, 8.24, 1544.013927, 2.2134409, 0.491,
0164674992, 284.313784, 42.600925, 11.06, 1685.025523, 2.2139641, 0.571,
0289722957, 274.180503, 53.246496, 11.51, 1684.991259, 2.2183026, 0.536,
0147576476, 144.543205, 70.632177, 8.61, 1684.792069, 2.2195336, 0.578,
0020176492, 89.766058, -39.457548, 11.09, 1439.829249, 2.2213018, 0.557,
0164677806, 284.397563, 45.128922, 11.26, 1685.258431, 2.2236991, 0.710,
0441687696, 212.011302, 56.530000, 11.44, 1711.919763, 2.2263682, 0.545,
0153891668, 129.606992, 76.924412, 9.91, 1844.392062, 2.2268301, 0.576,
0265353588, 133.864535, 4.834654, 8.81, 1517.458094, 2.2270091, 0.542,
0085785338, 63.740654, 31.445590, 10.74, 1817.768752, 2.2286332, 0.442,
0264594193, 80.773061, 1.056917, 7.70, 1468.063257, 2.2289026, 0.481,
0232617358, 268.264907, 59.227901, 10.16, 1957.408318, 2.2293293, 0.415,
0301909087, 40.318807, 48.938555, 10.33, 1791.669801, 2.2300403, 0.529,
0027654882, 123.709754, 12.060440, 9.85, 1493.387215, 2.2313010, 0.479,
0425077106, 41.243171, -17.781131, 8.72, 1411.885868, 2.2322162, 0.577,
0259675295, 73.710199, -52.915253, 8.10, 1387.434086, 2.2322261, 0.648,
0260161144, 92.785389, -58.287688, 9.11, 1571.084849, 2.2341666, 0.458,
0230050959, 292.079969, 62.908646, 11.96, 1958.040072, 2.2344936, 0.447,
0178284730, 60.385624, -20.451086, 10.31, 1412.697396, 2.2359828, 0.198,
0178284729, 60.387716, -20.450644, 12.27, 1412.697583, 2.2359849, 0.201,
0050189810, 40.010360, 61.128994, 9.46, 1791.787728, 2.2375860, 0.412,
0270204401, 332.718567, -71.975791, 8.44, 1328.163274, 2.2381574, 0.497,
0262530873, 20.494051, -44.416738, 12.51, 2088.243046, 2.2406280, 0.490,
0174949325, 91.060841, 40.153953, 12.46, 1817.425413, 2.2407828, 0.293,
0155813907, 124.007568, -28.802740, 15.00, 1492.496683, 2.2432062, 0.515,
0452544997, 307.725001, 25.651339, 11.45, 1713.584352, 2.2452871, 0.531,
0092902951, 174.244904, -53.209837, 8.96, 1572.841528, 2.2464835, 0.583,
0092902907, 174.270101, -53.225754, 10.81, 1570.586030, 2.2467104, 0.488,
0038686737, 57.865679, -10.614066, 12.60, 1437.713156, 2.2471308, 0.440,
0169443390, 292.685734, -28.374177, 12.51, 2037.714336, 2.2474890, 0.325,
0273372402, 297.508027, 46.521573, 12.02, 1685.501257, 2.2488952, 0.562,
0253928535, 338.505176, -30.605010, 11.19, 1328.507359, 2.2492680, 0.425,
0371165722, 109.348570, 30.306656, 11.29, 1842.775012, 2.2499775, 0.508,
0064608449, 107.140522, -28.613179, 7.01, 1492.687964, 2.2502465, 0.793,
0356896561, 273.170605, 54.768584, 9.15, 1685.409425, 2.2533509, 0.455,
0117175528, 47.926296, 52.211745, 10.46, 1790.988101, 2.2541549, 0.562,
0276458481, 228.456327, -37.372797, 10.47, 1601.940937, 2.2544606, 0.416,
0132448273, 119.625087, -40.512040, 10.96, 1493.670699, 2.2550488, 0.273,
0458478250, 232.146636, 66.358762, 9.77, 1683.910173, 2.2552934, 0.329,
0220082557, 98.748124, 11.284943, 11.22, 1469.967693, 2.2570772, 0.525,
0081604794, 123.258324, -45.522789, 8.07, 1492.986269, 2.2575762, 0.352,
0229115650, 18.176723, -49.193406, 11.92, 1356.179031, 2.2594714, 0.647,
0117879940, 70.727643, -11.872305, 10.32, 1439.837763, 2.2619940, 0.580,
0167656297, 102.518814, -60.067216, 13.94, 1572.275139, 2.2656055, 0.319,
0009473243, 258.397358, 30.710012, 10.56, 1989.388849, 2.2669595, 0.536,
0168384614, 166.489875, -27.287852, 5.76, 1545.610414, 2.2676988, 0.633,
0232572560, 247.981736, 52.990854, 8.30, 1740.600185, 2.2695484, 0.679,
0303255899, 37.134674, 87.555258, 11.13, 1817.250338, 2.2714636, 0.340,
0025858367, 276.255948, -30.756564, 4.47, 1656.563610, 2.2744901, 0.558,
0407000096, 290.397244, 50.065089, 10.96, 1684.034505, 2.2745951, 0.497,
0358457398, 60.244985, -77.897520, 11.36, 1327.188395, 2.2756668, 0.586,
0116417661, 7.889641, -36.273690, 9.23, 1354.566086, 2.2776724, 0.481,
0265591866, 331.979405, -59.874911, 10.84, 1325.924109, 2.2807588, 0.546,
0095867802, 136.421524, -8.261036, 9.19, 1518.104735, 2.2816984, 0.536,
0097833468, 289.456544, -38.264017, 8.23, 1659.693295, 2.2836154, 0.803,
0243192504, 202.990616, -47.103966, 12.89, 1597.758607, 2.2871298, 0.352,
0066102144, 114.900254, -2.343729, 11.29, 1492.571830, 2.2927291, 0.541,
0199662929, 251.409687, 54.525550, 10.54, 1740.694015, 2.2935708, 0.406,
0157754133, 172.608702, -15.322152, 8.81, 1545.896904, 2.2955720, 0.398,
0255319384, 239.631702, -42.742690, 7.87, 1629.256455, 2.2965187, 0.542,
0138505004, 157.513311, 61.811509, 9.28, 1684.266998, 2.2992573, 0.469,
0458859364, 161.300920, -59.750122, 7.44, 1571.725391, 2.2997312, 0.590,
0121119758, 287.206853, 40.003001, 10.17, 1683.747204, 2.3026140, 0.755,
0010838695, 25.252926, -6.726166, 10.07, 1386.671343, 2.3061233, 0.527,
0468948126, 106.875392, 6.774414, 10.43, 1493.901675, 2.3064104, 0.517,
0281494100, 112.195527, -56.409122, 10.29, 1493.632887, 2.3073972, 0.418,
0115980439, 84.739528, 30.434016, 10.93, 1815.740137, 2.3077775, 0.479,
0147950620, 167.820482, 69.964708, 10.48, 1684.924518, 2.3106307, 0.221,
0025375553, 328.767678, -22.612581, 9.77, 1325.582258, 2.3109655, 0.447,
0458875828, 35.798084, 60.830605, 9.17, 1792.345324, 2.3110325, 0.615,
0198382308, 257.408899, 57.006243, 11.80, 1931.017475, 2.3112289, 0.426,
0293151358, 260.875127, -67.929140, 8.86, 1626.665103, 2.3129764, 0.571,
0156091346, 70.212691, 41.439130, 10.75, 1816.445140, 2.3154933, 0.396,
0307990280, 129.235983, -67.744751, 9.43, 1546.118024, 2.3159117, 0.932,
0011480287, 303.986561, 37.508491, 11.03, 1713.015398, 2.3168078, 0.600,
0008766412, 139.990995, 30.956646, 9.20, 1872.532706, 2.3193330, 0.909,
0031850842, 52.153545, -66.920166, 10.16, 1326.448059, 2.3198144, 0.320,
0086385104, 146.329247, 65.741047, 11.09, 1684.799547, 2.3232208, 0.511,
0144700903, 85.079951, 11.562801, 12.68, 1470.584089, 2.3237787, 0.297,
0213514265, 257.757647, -52.050881, 9.43, 1628.250179, 2.3277105, 0.556,
0166074503, 213.757060, 61.301116, 8.52, 1712.669021, 2.3288589, 0.708,
0241017747, 20.169053, 51.594771, 7.04, 1763.506778, 2.3293971, 0.544,
0358018612, 126.300168, 84.014207, 7.93, 1817.805408, 2.3328912, 0.598,
0375853985, 336.316298, 70.242760, 11.03, 1766.596994, 2.3337045, 0.516,
0138136997, 319.238926, 47.664342, 11.74, 1711.511492, 2.3343622, 0.322,
0271529113, 354.584521, 64.334083, 8.94, 1765.622203, 2.3373656, 0.537,
0435936714, 83.509353, 6.336495, 16.04, 1469.565479, 2.3409375, 0.323,
0404156386, 294.286612, -51.566913, 10.06, 1657.000591, 2.3444525, 0.304,
0180670276, 200.168792, 39.057833, 14.24, 1902.236407, 2.3444761, 0.281,
0030034081, 73.028861, -70.731244, 10.59, 1411.553116, 2.3446089, 0.506,
0357979050, 316.835502, 52.049559, 8.70, 1713.247319, 2.3466216, 0.484,
0324596129, 330.115317, 53.293055, 12.06, 1740.752499, 2.3469244, 0.603,
0089522181, 301.365370, 31.971696, 8.38, 1684.237323, 2.3470297, 0.371,
0356240274, 267.711368, 50.047195, 11.75, 1685.253372, 2.3475876, 0.547,
0054001270, 331.541001, -29.548431, 10.61, 1326.676045, 2.3490994, 0.551,
0124199788, 104.078940, -8.596253, 11.29, 1469.691569, 2.3521756, 0.152,
0421285598, 261.923952, -54.112742, 11.33, 1626.234014, 2.3581131, 0.326,
0099920728, 169.746196, 64.643414, 10.31, 1684.459764, 2.3585278, 0.341,
0284457791, 290.932727, 58.317944, 12.48, 1956.085696, 2.3588246, 0.397,
0306410072, 179.442643, -60.451347, 5.87, 1571.848555, 2.3620345, 0.551,
0266958963, 61.908467, 50.590495, 12.44, 1563.602253, 2.3628171, 0.141,
0417705690, 348.607457, 76.934276, 10.02, 1818.624355, 2.3636513, 0.445,
0266958963, 61.908467, 50.590495, 12.44, 1563.478325, 2.3639261, 0.074,
0319467578, 100.226801, -52.693068, 10.68, 1467.674501, 2.3650004, 0.302,
0385231167, 167.072552, -15.961627, 7.54, 1546.032701, 2.3675168, 0.547,
0270371961, 32.463981, 3.769346, 6.59, 1412.791874, 2.3681891, 0.378,
0429044383, 316.903694, 32.585705, 10.46, 1712.891039, 2.3724472, 0.323,
0279204281, 25.540366, 69.546241, 10.57, 1792.309777, 2.3741383, 0.368,
0308404140, 120.689501, -60.040954, 10.73, 1516.566616, 2.3758614, 0.758,
0028449295, 298.277388, 48.640808, 11.51, 1684.682719, 2.3779664, 0.279,
0219222201, 62.278045, -48.476042, 8.28, 1387.912647, 2.3832589, 0.531,
0144804862, 121.954659, -31.457061, 11.33, 1519.614577, 2.3848496, 0.688,
0199420503, 306.967934, 30.791207, 9.27, 1684.075103, 2.3858567, 0.524,
0428784674, 27.245600, 80.366368, 10.12, 1793.780228, 2.3867818, 0.438,
0060979860, 140.345051, -6.672089, 7.94, 1517.590839, 2.3870631, 0.488,
0435715608, 297.482638, 27.085181, 5.67, 1684.321976, 2.3886147, 0.321,
0311070085, 219.700170, 60.037698, 8.51, 1713.404613, 2.3897097, 0.551,
0268944966, 349.112708, 61.962953, 6.26, 1766.179257, 2.3911612, 0.615,
0311188656, 253.638320, 71.703947, 12.21, 1741.954585, 2.3947368, 0.293,
0255802749, 14.487422, 60.104161, 8.89, 1767.048267, 2.3977691, 0.540,
0231061733, 31.250525, -57.373414, 8.81, 1355.599672, 2.3982071, 0.709,
0159638876, 317.755992, -40.539303, 8.20, 1327.758097, 2.3988603, 0.795,
0012529950, 51.687581, -9.342130, 12.06, 1411.572059, 2.4004337, 0.308,
0352964170, 321.464899, 39.581552, 11.38, 1712.117382, 2.4004738, 0.481,
0363847487, 200.439742, -42.620532, 8.93, 1599.533787, 2.4012395, 0.304,
0273566363, 316.125796, 46.225506, 12.92, 1711.565363, 2.4039943, 0.478,
0192587088, 47.385534, 42.877417, 10.53, 1792.989340, 2.4054872, 0.494,
0369988687, 19.715979, -60.363769, 11.97, 2089.289863, 2.4060820, 0.340,
0123201406, 280.943864, 42.839181, 11.17, 1686.037195, 2.4064013, 0.330,
0234840976, 98.002534, 4.878022, 8.48, 1468.350390, 2.4085455, 0.585,
0219201178, 92.723403, -52.896269, 10.83, 1411.375213, 2.4169910, 0.484,
0102691227, 155.572304, -43.214868, 8.51, 1546.367872, 2.4197641, 0.435,
0422246362, 193.805130, 7.098184, 9.33, 1931.682777, 2.4231935, 0.392,
0426588729, 56.418513, 6.049997, 5.46, 1439.570216, 2.4258551, 0.539,
0196776171, 18.348367, 45.955516, 9.54, 1766.874478, 2.4259113, 0.472,
0164558055, 283.851469, 47.243692, 11.66, 2011.378566, 2.4270020, 0.519,
0164558072, 283.866318, 47.228248, 10.51, 1683.663501, 2.4274930, 0.526,
0445921773, 57.362519, 11.144368, 7.01, 1439.541806, 2.4309689, 0.574,
0165307617, 299.074897, 57.818262, 11.73, 1684.225622, 2.4315122, 0.799,
0038215399, 108.077198, 36.127106, 7.64, 1842.874686, 2.4335384, 0.418,
0087429086, 79.612627, 54.149689, 11.59, 1816.556694, 2.4338594, 0.540,
0129764561, 35.402050, -37.212690, 9.94, 1386.756676, 2.4348772, 0.540,
0172517058, 142.565109, 24.554631, 12.05, 1871.915537, 2.4365191, 0.242,
0238162238, 106.396040, -48.840070, 8.75, 1470.615370, 2.4374384, 0.375,
0339607421, 46.209466, -52.558570, 8.47, 1356.373591, 2.4382283, 0.316,
0063449090, 292.862676, 44.221024, 11.07, 1684.280752, 2.4419957, 0.360,
0282925798, 226.959000, 63.117105, 6.42, 1713.266965, 2.4440191, 0.571,
0270622440, 358.819540, -31.884271, 6.91, 1354.362822, 2.4450600, 0.505,
0270622446, 358.819126, -31.921472, 6.18, 1354.359633, 2.4450689, 0.525,
0451960523, 173.023556, -59.622688, 13.91, 1570.866672, 2.4461201, 0.552,
0439519959, 143.460898, -55.918364, 10.26, 1545.431943, 2.4468506, 0.555,
0071103363, 91.924862, 60.801737, 11.85, 1817.018048, 2.4486089, 0.570,
0379783522, 181.595871, -65.709458, 5.44, 1597.610744, 2.4500945, 0.486,
0055252407, 125.653660, -32.714751, 14.81, 1520.015651, 2.4504235, 0.515,
0052449797, 100.384464, -30.345266, 10.59, 1470.023061, 2.4511251, 0.357,
0364186087, 313.403519, 72.710884, 13.93, 1959.765228, 2.4523555, 0.339,
0451211626, 210.313486, -34.965056, 14.76, 1601.641011, 2.4525335, 0.277,
0443969553, 130.918288, 9.687427, 8.50, 1493.191721, 2.4541385, 0.840,
0269078565, 75.566937, 0.890407, 11.98, 1440.562747, 2.4555486, 0.526,
0071330078, 114.932665, 69.254749, 11.25, 1844.824740, 2.4572479, 0.442,
0450089997, 72.140634, 8.593314, 9.25, 1439.274072, 2.4617875, 0.663,
0002234723, 79.629802, 33.164644, 8.19, 1816.645661, 2.4620690, 0.594,
0360571125, 263.871353, -55.763073, 8.64, 1626.208204, 2.4624055, 0.355,
0237116051, 269.793132, 58.716513, 10.21, 1816.525577, 2.4629429, 0.388,
0282051803, 132.222401, -75.926716, 9.14, 1570.565355, 2.4636031, 0.414,
0316450573, 221.757204, 63.727000, 9.23, 1872.210853, 2.4688767, 0.353,
