col1,TIC,period,morph,RA,DEC,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
3229,49671442,4.2026197,0.3,95.704181,-26.790052,Gaia DR3 2899784282711149312,95.70416387588,-26.79021982327,0.0,0.0,11.0,1636148068921376768,2899784282711149312,1472609510,0.0213,0.0258,7.4632,0.031,240.6519,36.907,-3.237,0.028,-36.765,0.032,0.0742,0.0397,-0.0749,0.1106,-0.0954,0.1241,-0.2684,0.0575,0.0221,0.0169,504,504,502,2,39.6236,6708.2,0.337,176.08,31,true,1.592,,,,,,,,57,29,0.045088,59,0.02097,97.46,0,0,2.491,0,489,2606019.203,385.593,6758.47,9.647423,0.00276,55,1490760.0,322.236,4626.29,9.905025,0.0028,55,1621190.0,378.389,4284.46,9.22331,0.003788,1.194,0,0,0,0,0,0.681715,0.257602,0.424113,41.0,0.44,1,27,10,20,155.08,11.295,0.0,918.358,6.61,5750.0,4.0,-0.5,444,,,,9.051532,0.006819,15,,NOT_AVAILABLE,0.0,0.0,0.999249,6093.0,6091.7,6095.4,4.2711,4.2683,4.2738,-0.7141,-0.7199,-0.708,133.6735,133.0973,134.2791,8.0E-4,2.0E-4,0.0023,7.0E-4,1.0E-4,0.002,4.0E-4,1.0E-4,0.0011,MARCS,95.70417999303,-26.79005642328,0.454136,0.519794,0.0055,0.606665
3230,170735592,4.2029176,0.537,298.476038,41.079938,Gaia DR3 2073828875886603776,298.47603557903,41.07992146367,0.0,0.0,145.0,1636148068921376768,2073828875886603776,77825199,0.0107,0.011,0.4013,0.0123,32.7024,3.858,-0.438,0.015,-3.833,0.015,-0.0897,0.0932,-0.3105,0.0439,0.1391,0.0444,-0.252,-0.0519,-0.124,-0.1438,406,406,405,1,-3.7016,1039.4,0.1,14.849,31,false,1.668,,,,,,,,47,27,0.021897,52,0.02639,29.41,0,0,0.871,0,421,422498.47451,1031.68,409.525,11.622804,0.003824,43,276721.0,1448.16,191.085,11.733436,0.00633,46,221653.0,1716.37,129.141,11.383711,0.009218,1.18,0,0,0,0,0,0.349725,0.110632,0.239093,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999951,11838.1,11813.6,11863.2,3.5148,3.5121,3.5171,0.0243,0.021,0.0292,2852.9248,2847.9814,2859.534,0.9573,0.9555,0.9591,0.9072,0.9055,0.909,0.4887,0.4878,0.4897,A,298.47603816225,41.07993850021,0.236434,0.236948,-0.144,0.059892
3231,126446153,4.2102754,0.581,116.013307,-27.826584,Gaia DR3 5601635474337751808,116.01322645001,-27.82658424814,0.0,0.0,14.0,1636148068921376768,5601635474337751808,744855161,0.0073,0.01,2.1128,0.0121,174.7254,16.157,-16.156,0.01,0.124,0.013,0.1766,0.0071,0.0608,0.0598,0.0523,0.1003,-0.1545,0.1743,-0.0133,0.1736,514,514,511,3,-3.7263,1172.3,0.087,15.198,95,false,,1.5164,0.0025,-0.152,-0.217,-0.065,-0.096,0.13,58,28,0.017722,67,0.02517,86.61,0,0,0.884,0,535,779455.30491,1476.27,527.99,10.957889,0.003438,62,386581.0,2153.9,179.48,11.37044,0.006662,63,567353.0,3860.38,146.968,10.363261,0.008298,1.224,0,0,0,0,0,1.007179,0.412552,0.594627,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999947,5750.9,5744.7,5757.2,3.5369,3.5353,3.5387,-0.3994,-0.3999,-0.3983,490.0247,489.3152,490.6606,0.5452,0.5408,0.5498,0.4514,0.4477,0.4554,0.2444,0.2424,0.2466,MARCS,116.01330764544,-27.82658479713,0.153426,0.202239,0.165,0.25645
3232,12672792,4.2116316,0.576,304.885096,38.731655,Gaia DR3 2061291595788070656,304.88508259239,38.73163867429,0.0,0.0,167.0,1636148068921376768,2061291595788070656,1372579398,0.0123,0.0141,0.7232,0.0161,44.909,4.369,-2.263,0.016,-3.738,0.018,-0.0667,-0.0293,-0.0503,-0.0945,0.0468,-0.0931,-0.1643,-0.1335,0.1124,-0.0893,430,430,427,3,-0.6861,889.96,0.123,11.717,31,false,1.568,,,,,,,,49,28,0.025892,51,0.01948,81.1,0,0,0.976,0,373,1.470460536548E7,16535.3,889.288,7.768734,0.003014,41,8057370.0,26414.6,305.034,8.073058,0.004523,37,9868640.0,23363.4,422.398,7.262252,0.004571,1.219,0,16,0,0,0,0.810806,0.304325,0.506481,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999909,,,,,,,,,,,,,,,,,,,,,,,304.88509548352,38.73165528771,0.252124,0.297439,-0.0793,0.069799
3233,450918869,4.2247759,0.384,187.274919,-62.466694,Gaia DR3 6054685357918304512,187.27505576305,-62.46671069514,0.0,0.0,14.0,1636148068921376768,6054685357918304512,1526923836,0.0119,0.0154,0.4699,0.0178,26.3449,7.242,-7.232,0.016,0.38,0.023,0.1375,-0.0114,-0.0581,0.0954,0.0972,0.0827,-0.1559,0.0959,0.0138,0.2248,377,377,374,3,3.493,1028.9,0.127,16.335,31,false,1.605,,,,,,,,42,25,0.032095,48,0.01793,86.83,23,0,1.13,0,402,3397592.65414,2528.45,1343.74,9.359439,0.002871,43,2444680.0,36617.5,66.7627,9.367987,0.0165,42,2564990.0,36687.0,69.9154,8.725183,0.015983,1.474,6,37,3,39,0,0.642804,0.008548,0.634256,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.448305,0.01906,4.7E-4,,,,,,,,,,,,,,,,,,,,,,,187.27512529757,-62.46671238384,0.256244,0.365004,0.2147,0.235396
3234,92743594,4.2253213,0.307,129.001624,-53.615113,Gaia DR3 5318126401109160576,129.00159319527,-53.61508785838,0.0,0.0,24.0,1636148068921376768,5318126401109160576,978780833,0.0105,0.0108,0.9732,0.0114,85.3924,6.94,-4.017,0.015,5.66,0.013,0.024,0.0205,-0.0032,0.035,0.1071,0.0805,-0.3165,0.1383,-0.0371,-0.0636,355,355,354,1,1.1171,713.43,0.087,9.5226,31,false,1.432,,,,,,,,40,27,0.021338,42,0.003927,164.1,0,0,1.042,0,359,4600730.75768,601.58,7647.75,9.0303,0.002759,41,1844840.0,1544.48,1194.48,9.673643,0.002934,39,3971040.0,1633.64,2430.79,8.250636,0.003806,1.264,0,13,0,0,0,1.423007,0.643343,0.779664,23.35,0.14,1,8,6,8,141.35,-0.83911,0.656104,811.566,0.54,4750.0,2.0,0.0,222,,,,,,,158.5357,NOT_AVAILABLE,0.0,0.0,0.999986,4496.2,4467.5,4512.3,1.6376,1.587,1.6495,-0.8451,-0.8476,-0.843,912.2477,900.9317,960.4354,0.3893,0.3567,0.4098,0.2973,0.272,0.3132,0.1579,0.1443,0.1664,PHOENIX,129.00162329086,-53.61511301343,0.244295,0.219104,-0.0679,0.111891
3235,378885645,4.2261769,0.592,180.609886,-61.057177,Gaia DR3 6058568833011476864,180.60979593002,-61.05711363245,0.0,0.0,59.0,1636148068921376768,6058568833011476864,1788578324,0.0194,0.0175,2.3771,0.0239,99.263,17.537,-9.863,0.022,14.501,0.022,0.1936,-0.1803,-0.2807,0.1019,-0.0641,0.1184,0.1458,0.2223,0.0476,0.2954,363,363,356,7,10.2695,1555.1,0.191,33.925,31,false,1.566,,,,,,,,41,24,0.035404,53,0.04507,99.51,0,0,1.411,1,420,2000613.96139,4829.04,414.288,9.934459,0.003803,45,1103300.0,6652.39,165.85,10.231811,0.007116,49,1295560.0,13858.9,93.4824,9.466748,0.012214,1.199,0,0,0,0,0,0.765062,0.297352,0.46771,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999968,6847.6,6768.2,6868.5,3.5685,3.5547,3.5901,-0.3393,-0.3402,-0.3373,408.4838,397.9049,415.1442,0.6717,0.6277,0.6831,0.5831,0.544,0.5934,0.3152,0.2941,0.3207,MARCS,180.60988650693,-61.05717808236,0.359701,0.356717,0.2815,0.276881
3236,427147238,4.2262696,0.529,321.489018,65.261491,Gaia DR3 2220540977285993984,321.48902385738,65.26147607014,0.0,0.0,126.0,1636148068921376768,2220540977285993984,50984812,0.2419,0.2353,3.1653,0.2562,12.3532,3.546,-0.312,0.342,-3.532,0.305,-0.0902,-0.1615,0.19,-0.059,0.1925,-0.0965,-0.2698,-0.2504,-0.0778,-0.1006,364,364,361,3,230.4923,240710.0,2.97,5494.8,31,false,1.556,,,,,,,,41,27,0.485284,45,0.03015,11.89,0,0,17.569,0,347,1.284248758752E7,6351.23,2022.05,7.915744,0.002807,38,6976590.0,5448.26,1280.52,8.229435,0.002916,36,8691190.0,6721.14,1293.11,7.400198,0.003872,1.22,0,0,0,0,0,0.829237,0.313691,0.515546,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999811,6117.5,6106.5,6129.4,3.2227,3.196,3.2391,-0.0752,-0.0772,-0.0732,250.976,246.0939,258.9968,0.3389,0.331,0.3466,0.2876,0.2808,0.2942,0.1545,0.1508,0.1581,MARCS,321.48902717305,65.26149176947,5.430964,4.941492,-0.0929,0.054467
3238,342332827,4.2304675,0.689,326.594131,56.91717,Gaia DR3 2175201756328729728,326.59408804255,56.9171565829,0.0,0.0,129.0,1636148068921376768,2175201756328729728,1740610003,0.0129,0.0123,0.5235,0.0141,37.0414,6.199,-5.238,0.017,-3.314,0.015,-0.1974,0.1915,-0.0569,-0.0833,0.1755,-0.1403,-0.0776,-0.1694,0.098,-0.2357,342,342,337,5,1.6448,749.41,0.099,10.465,31,true,1.525,,,,,,,,39,25,0.024483,61,0.05165,160.6,1,0,1.063,0,493,4487614.4583,28387.4,158.085,9.057328,0.0074,57,2265300.0,42319.7,53.5282,9.450729,0.020474,56,3196250.0,67146.6,47.6011,8.486294,0.02312,1.217,0,0,0,0,0,0.964436,0.393401,0.571034,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999995,,,,,,,,,,,,,,,,,,,,,,,326.59413069515,56.91717131214,0.265787,0.239236,-0.2229,0.097256
3239,121124831,4.2308781,0.435,287.176108,38.433493,Gaia DR3 2099593839236863104,287.17608244785,38.43347953639,0.0,0.0,162.0,1636148068921376768,2099593839236863104,711786152,0.0095,0.0101,0.7902,0.0114,69.3437,5.468,-4.592,0.012,-2.969,0.013,-0.0488,-0.1058,-0.1321,0.0656,0.0856,0.0514,-0.1049,-0.1315,-0.0433,0.0119,394,394,394,0,0.7769,948.66,0.098,16.643,31,true,1.646,,,,,,,,45,28,0.017727,50,0.04388,10.25,0,0,1.027,0,361,289478.0895,64.0707,4518.11,12.033328,0.002766,43,181919.0,136.345,1334.25,12.188848,0.002906,42,156873.0,66.2866,2366.59,11.759023,0.003807,1.17,0,1,0,0,0,0.429826,0.15552,0.274305,45.17,17.68,1,20,5,16,24.596,23.447,0.0,882.792,204.63,8500.0,4.5,0.25,555,25.9968,105.7544,8,11.629705,0.021817,14,,NOT_AVAILABLE,0.0,0.0,0.9999,7806.5,7801.9,7814.3,3.7897,3.778,3.7997,-0.6577,-0.688,-0.6202,1233.8336,1212.4929,1261.2855,0.3791,0.3771,0.3815,0.3454,0.3436,0.3477,0.1848,0.1839,0.1861,MARCS,287.17610850316,38.43349273069,0.193091,0.20571,0.0059,0.086841
3240,48450535,4.233826,0.233,284.761906,48.609878,Gaia DR3 2131599454489850880,284.76190883546,48.60987018313,0.0,0.0,132.0,1636148068921376768,2131599454489850880,464990091,0.0121,0.0119,2.4018,0.0122,197.1557,1.876,0.481,0.016,-1.813,0.015,-0.1625,-0.2443,-0.323,0.1569,0.0354,0.1563,-0.2413,0.0143,-0.0882,-0.0351,339,339,336,3,-4.3941,916.45,0.106,15.826,31,true,1.616,,,,,,,,38,27,0.022844,39,0.01264,156.4,0,0,0.833,0,325,508726.48704,120.192,4232.63,11.421156,0.002767,34,304609.0,186.51,1633.21,11.629184,0.002868,34,296578.0,79.9365,3710.17,11.067547,0.003791,1.182,0,0,0,0,0,0.561637,0.208028,0.353609,2.02,7.02,1,13,2,13,33.807,22.764,0.0,823.796,55.05,7000.0,4.5,0.0,555,13.014,8.747,10,10.927706,0.011694,10,,NOT_AVAILABLE,0.0,0.0,0.999561,6771.1,6760.8,6783.3,4.2396,4.2342,4.2457,-0.2599,-0.2683,-0.2503,409.0257,406.6655,411.1927,0.1102,0.1049,0.1161,0.0971,0.0924,0.1024,0.0523,0.0498,0.0552,MARCS,284.76190560301,48.60987824195,0.256138,0.250438,-0.0491,0.028939
3241,219016721,4.2348652,0.688,223.499407,68.086534,Gaia DR3 1693742549568892160,223.49950912051,68.08645288262,0.0,0.0,90.0,1636148068921376768,1693742549568892160,1715589663,0.011,0.0097,8.9303,0.0114,780.5289,20.236,8.624,0.013,-18.306,0.012,9.0E-4,-0.3086,-0.0908,0.1253,-0.0095,0.0387,0.0087,0.0921,-0.2821,-0.0758,346,346,346,0,-0.5184,653.57,0.08,8.4557,31,true,1.424,,,,,,,,40,28,0.018429,45,0.02039,110.2,0,0,0.979,0,379,383778.79081,266.213,1441.62,11.727164,0.002856,44,150033.0,380.186,394.631,12.398074,0.003918,44,336795.0,496.77,677.968,10.929482,0.004105,1.269,0,0,0,0,0,1.468592,0.67091,0.797682,-4.8,11.89,1,22,1,20,59.77,65.549,0.0,975.336,123.82,4250.0,2.5,-1.5,111,,,,10.609255,0.008133,20,,NOT_AVAILABLE,0.0,0.0,0.992964,4299.2,4274.6,4339.9,4.3839,4.3595,4.3998,-0.1597,-0.2101,-0.0952,111.7538,111.2913,112.646,0.0101,0.0019,0.047,0.0075,0.0014,0.0351,0.004,7.0E-4,0.0187,PHOENIX,223.49940642326,68.08653424434,0.209236,0.194129,-0.0837,0.322648
3242,167812449,4.2356768,0.141,104.782441,-61.840066,Gaia DR3 5287042687689060736,104.78248378805,-61.83989605974,0.0,0.0,36.0,1636148068921376768,5287042687689060736,133255911,0.0107,0.0116,3.5224,0.0114,310.1657,38.801,4.598,0.013,38.527,0.016,0.2747,0.3099,-0.2577,-0.1019,0.2927,-0.1906,-0.2167,-0.1871,0.1614,0.036,295,295,295,0,-2.6622,648.55,0.081,10.072,31,false,1.565,,,,,,,,34,23,0.02217,40,0.01782,145.9,0,0,0.89,0,317,409908.07942,136.251,3008.47,11.655651,0.002779,40,224223.0,225.564,994.056,11.961843,0.002996,40,267676.0,239.957,1115.52,11.17887,0.003903,1.2,0,0,0,0,0,0.782972,0.306191,0.476781,55.34,8.14,1,23,3,19,46.076,46.876,0.0,756.396,85.75,5750.0,4.5,0.0,444,15.3959,18.0163,20,11.0009,0.009229,20,,NOT_AVAILABLE,0.0,0.0,0.999726,5731.2,5729.9,5733.2,4.3204,4.3187,4.3223,-0.5026,-0.5092,-0.4955,281.5306,280.6622,282.3804,5.0E-4,1.0E-4,0.0016,4.0E-4,0.0,0.0014,2.0E-4,0.0,8.0E-4,MARCS,104.78244048736,-61.84006729203,0.216198,0.2553,0.0493,0.616089
3243,339566276,4.2403186,0.646,253.481698,-41.880971,Gaia DR3 5966503597648760064,253.48169411025,-41.88098168912,0.0,0.0,96.0,1636148068921376768,5966503597648760064,815730459,0.0482,0.0337,0.5615,0.0589,9.5253,2.505,-0.855,0.063,-2.355,0.054,-0.0812,-0.1113,-0.147,-0.0925,-0.1474,-0.0182,-0.4349,-0.2037,0.2794,-0.1208,398,398,397,1,29.3268,7169.0,0.473,176.05,31,false,1.702,,,,,,,,45,20,0.089521,47,0.01181,106.1,0,0,2.212,1,379,1.839014294625E7,8793.2,2091.4,7.525904,0.002804,43,1.24744E7,14982.1,832.617,7.598495,0.00308,40,9312210.0,10264.0,907.271,7.325264,0.003964,1.185,0,3,0,9,0,0.273231,0.07259,0.200641,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.001625,0.0,5.1E-5,20193.9,20186.2,20213.2,3.0181,3.011,3.0241,0.2644,0.2411,0.2722,2174.9968,2163.366,2190.423,1.1782,1.1773,1.1793,1.1426,1.1418,1.1438,0.6218,0.6213,0.6224,OB,253.48169921219,-41.88097122313,1.013354,0.877009,-0.1129,0.039868
3244,279087522,4.2407153,0.373,102.558403,-54.995317,Gaia DR3 5497313536199556608,102.55836963375,-54.99527956086,0.0,0.0,1.0,1636148068921376768,5497313536199556608,1293063136,0.0165,0.0178,1.6803,0.0177,94.8416,9.502,-4.165,0.022,8.541,0.021,0.0033,0.1861,-0.1233,0.0678,0.2597,0.0973,-0.3304,-0.0548,-0.2506,0.066,276,276,270,6,-0.4469,1118.8,0.157,29.884,31,false,1.732,,,,,,,,31,22,0.031127,35,0.04267,138.1,0,0,0.979,0,253,2100456.38741,937.024,2241.62,9.881582,0.002798,27,1496140.0,835.048,1791.68,9.901113,0.002855,27,925188.0,532.646,1736.97,9.832321,0.003831,1.153,0,0,0,0,0,0.068791,0.01953,0.049261,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999736,,,,,,,,,,,,,,,,,,,,,,,102.55840190053,-54.99531752035,0.349835,0.34845,0.0563,0.151373
3245,278683641,4.2418211,0.314,99.24557,-58.460168,Gaia DR3 5484275218079898112,99.24547972997,-58.45993332197,0.0,0.0,13.0,1636148068921376768,5484275218079898112,1002076809,0.0118,0.0123,4.9637,0.0124,401.5776,53.828,-10.398,0.015,52.814,0.017,0.0208,0.1064,0.0632,-0.0281,0.1233,-0.006,-0.0708,0.138,-0.0758,0.0467,293,293,288,5,1.3347,691.03,0.105,15.134,31,true,1.564,,,,,,,,33,25,0.024155,34,0.01573,32.05,0,0,1.055,0,293,1951118.48312,645.708,3021.67,9.961658,0.002779,33,1063840.0,1145.81,928.462,10.271351,0.003025,33,1268520.0,942.448,1345.98,9.489654,0.003865,1.195,0,0,0,0,0,0.781697,0.309693,0.472004,61.03,10.49,1,17,4,17,99.74,92.923,0.0,880.909,102.07,6250.0,4.0,0.0,444,19.3895,3.2519,10,9.328335,0.009084,10,,NOT_AVAILABLE,0.0,0.0,0.998258,5916.1,5913.5,5919.0,3.9956,3.9935,3.9979,-0.12,-0.126,-0.115,200.6128,200.1702,201.0866,0.001,2.0E-4,0.0028,9.0E-4,2.0E-4,0.0024,5.0E-4,1.0E-4,0.0013,PHOENIX,99.24556807707,-58.46016805354,0.24119,0.279581,0.0483,0.861773
3246,141333573,4.2473074,0.378,83.79734,-77.713331,Gaia DR3 4623970552607334016,83.79744107071,-77.71343778399,0.0,0.0,54.0,1636148068921376768,4623970552607334016,840275234,0.01,0.0096,1.8929,0.0106,178.3719,24.591,4.903,0.014,-24.097,0.013,0.1215,0.2148,0.1184,-0.1541,0.1418,-0.0531,-0.1376,0.2075,-0.3197,-0.0449,311,311,311,0,-0.8409,558.39,0.068,6.25,31,true,1.514,,,,,,,,35,26,0.019699,40,0.03003,28.42,1,0,0.965,0,332,302479.93176,164.924,1834.05,11.985625,0.002818,38,149294.0,306.291,487.423,12.40344,0.00357,36,220514.0,316.105,697.597,11.389305,0.004087,1.223,0,0,0,0,0,1.014134,0.417814,0.59632,84.08,13.62,1,17,6,13,33.913,35.931,0.0,903.128,180.94,5000.0,3.5,-1.0,111,,,,11.149882,0.048156,10,,NOT_AVAILABLE,0.0,0.0,0.999924,5824.4,5818.6,5830.0,3.9727,3.9697,3.9758,-0.4616,-0.4665,-0.4565,515.6425,512.7626,518.4302,0.5433,0.5401,0.5469,0.4494,0.4467,0.4524,0.2427,0.2411,0.2443,PHOENIX,83.79733867257,-77.7133306855,0.222499,0.212619,-0.0352,0.392143
3247,325205605,4.2484918,0.4,355.571714,-69.906796,Gaia DR3 6386967667413197824,355.57172748903,-69.90682373097,0.0,0.0,136.0,1636148068921376768,6386967667413197824,203833123,0.0248,0.0249,1.7802,0.0298,59.8123,6.052,0.406,0.035,-6.038,0.034,-0.1544,0.0588,-0.0372,0.27,-0.1768,0.3286,-0.0594,-0.003,-0.3547,-0.2041,353,353,353,0,35.1471,3578.5,0.284,97.984,31,true,1.534,,,,,,,,41,26,0.053292,48,0.01165,113.2,35,0,2.593,0,409,206042.7204,262.338,785.409,12.402473,0.003083,45,107244.0,447.557,239.62,12.762612,0.005321,45,145642.0,538.367,270.525,11.839679,0.005513,1.227,0,0,0,0,0,0.922934,0.360139,0.562795,77.61,10.68,1,23,1,19,28.318,36.394,0.0,943.148,112.3,5250.0,4.0,-0.5,111,19.276,28.5822,13,11.629469,0.022659,22,28.84102,NOT_AVAILABLE,0.0,0.0,0.999937,5525.2,5501.5,5603.6,4.094,4.083,4.1036,-0.3931,-0.4216,-0.3232,533.3455,524.953,543.3191,0.153,0.138,0.202,0.1267,0.1143,0.1678,0.0682,0.0615,0.0903,MARCS,355.5717222318,-69.90679689509,0.554317,0.55322,-0.2299,0.101216
3248,276935987,4.2507272,0.663,83.700445,-69.71014,Gaia DR3 4657274489310834176,83.70046911198,-69.71013765672,0.0,0.0,155.0,1636148068921376768,4657274489310834176,13036915,0.0238,0.0245,-0.0237,0.0245,-0.9659,1.893,1.821,0.029,0.516,0.031,-0.0344,0.1774,-0.0415,0.0094,0.2085,0.0673,-0.3251,0.072,-0.2588,-0.0742,365,69,365,0,-0.3942,1779.1,0.271,46.79,31,false,1.824,,,,,,,,42,27,0.04516,50,0.1074,35.23,0,0,0.984,0,388,106625.28397,1011.49,105.414,13.117717,0.010662,49,83434.7,2264.75,36.8405,13.035175,0.029603,48,40459.4,1115.82,36.2599,13.230346,0.030181,1.162,0,20,0,31,0,-0.19517,-0.082541,-0.112629,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,5.0E-5,,,,,,,,,,,,,,,,,,,,,,,83.70044577572,-69.71013995148,0.466967,0.509835,-0.0765,0.03126
3249,276935996,4.2508447,0.655,83.6795,-69.710866,Gaia DR3 4657275245223870592,83.67952446911,-69.71086410609,0.0,0.0,5.0,1636148068921376768,4657275245223870592,1262374583,0.0256,0.0287,-0.0327,0.027,-1.2135,1.975,1.915,0.031,0.481,0.036,0.0201,0.1757,0.0395,-0.0584,0.1677,-0.0286,-0.3955,0.1197,-0.2235,0.0403,360,289,360,0,-6.1125,2497.5,0.31,67.071,31,false,1.815,,,,,,,,41,27,0.052185,49,0.03599,31.29,0,0,0.779,0,397,144676.23182,111.222,1300.79,12.786374,0.002879,46,112512.0,238.049,472.639,12.710549,0.003614,46,54901.8,141.072,389.176,12.898929,0.004698,1.157,0,0,0,0,0,-0.188379,-0.075825,-0.112555,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,28351.0,28142.3,28561.9,4.078,4.0491,4.1108,0.0014,2.0E-4,0.0043,12230.569,11727.432,12691.0625,0.452,0.448,0.4558,0.4584,0.4542,0.4623,0.2491,0.2468,0.2512,OB,83.67949992522,-69.71086624602,0.489252,0.592671,0.0439,0.031297
3250,31961007,4.2537236,0.259,54.956952,-68.405361,Gaia DR3 4667346011445188736,54.95708679509,-68.40533220487,0.0,0.0,39.0,1636148068921376768,4667346011445188736,381143644,0.0106,0.0109,1.9143,0.0104,184.5352,12.872,11.219,0.014,6.31,0.014,0.1257,0.0459,-0.2042,-0.2766,0.1909,-0.2807,-0.3137,-0.0401,-0.1004,0.1313,346,346,346,0,3.6862,757.78,0.086,11.321,31,true,1.565,,,,,,,,39,26,0.02149,48,0.01713,35.46,0,0,1.143,0,369,242180.47721,105.15,2303.18,12.227019,0.002795,45,132541.0,150.485,880.756,12.532669,0.00305,46,157330.0,146.181,1076.27,11.755864,0.003912,1.197,0,1,0,1,0,0.776805,0.30565,0.471155,21.41,13.51,1,24,3,21,30.293,51.412,0.0,952.592,140.93,5750.0,4.5,-0.5,101,16.0645,25.2522,17,11.586312,0.018946,21,31.66851,NOT_AVAILABLE,0.0,0.0,0.99979,6044.6,6028.1,6055.3,4.1578,4.1492,4.1621,-0.2651,-0.2745,-0.257,519.959,516.4629,527.0877,0.1061,0.0971,0.1121,0.0899,0.0823,0.095,0.0482,0.0441,0.051,PHOENIX,54.95695131271,-68.40536025037,0.226925,0.226707,0.1542,0.206499
3251,301247295,4.2558821,0.441,255.089583,-69.562645,Gaia DR3 5808169937507607552,255.08907490195,-69.56284980987,0.0,0.0,22.0,1636148068921376768,5808169937507607552,1745355100,0.0152,0.0182,3.3424,0.0269,124.1765,61.503,-44.679,0.019,-42.266,0.022,0.1721,0.0466,-0.247,-0.088,-0.0591,-0.087,-0.2543,-0.2152,0.2201,0.059,592,592,574,18,29.2338,4987.1,0.239,87.511,31,false,1.577,,,,,,,,66,29,0.031087,72,0.01399,61.05,53,0,1.981,0,560,1892913.46206,903.686,2094.66,9.99454,0.002804,58,1241020.0,4674.87,265.467,10.104092,0.004951,57,1502380.0,5440.39,276.154,9.305944,0.005454,1.449,0,58,0,57,0,0.798147,0.109551,0.688596,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999766,,,,,,,,,,,,,,,,,,,,,,,255.08964358819,-69.56266196101,0.306275,0.352135,0.0665,0.97549
3252,11799872,4.2578574,0.364,102.053425,55.704485,Gaia DR3 994164055761558656,102.05384237964,55.70401655114,0.0,0.0,42.0,1636148068921376768,994164055761558656,840126519,0.0144,0.0145,23.4978,0.0224,1049.1697,117.8,53.017,0.015,-105.195,0.014,0.0873,0.273,0.1329,-0.1639,-0.1561,-0.2223,0.1525,0.352,0.0508,0.23,248,248,247,1,-2.6641,829.72,0.117,20.823,31,true,1.608,,,,,,,,28,14,0.02366,29,0.01807,175.3,0,0,0.88,0,239,6.217609639994E7,14462.6,4299.1,6.203308,0.002767,19,3.65741E7,30956.3,1181.48,6.430608,0.002938,16,3.75719E7,44625.6,841.935,5.810739,0.003993,1.193,0,2,0,0,0,0.619869,0.2273,0.39257,6.7,0.13,1,16,0,11,611.17,-0.32725,0.449697,947.541,0.8,6250.0,4.0,-0.25,444,9.2753,0.8617,16,5.65985,0.014299,16,,NOT_AVAILABLE,0.0,0.0,1.0E-6,6302.2,6300.3,6303.9,3.9888,3.985,3.994,-0.3204,-0.3427,-0.2886,42.4955,42.4498,42.5402,0.0,0.0,2.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,MARCS,102.05342419053,55.70448408377,0.241691,0.22673,0.2576,1.887009
